id,InvoiceID,InvoiceNumber,user_id,order_type,ordernumber,shipping_method_id,payment_mothod_id,subtotal,vat,shipping_charge,discount,total,status,deleted,deleted_by,created_at,Day,Month,Year,Day of Week
265,4ec11808-d855-436b-865c-9a2aeb716d34,INV-5186,7502,1,16252946777502,12,1,815,106.3,0,0,815,6,0,NULL,03/07/2021,3,7,2021,7
269,f4e8496c-9f3e-4530-b5e7-6527a4763959,INV-5187,5435,1,16252971905435,17,1,866.59,113.03,0,0,866.59,6,0,NULL,03/07/2021,3,7,2021,7
271,31c56d3a-2d26-41a4-8486-cfb8391e78af,INV-5188,7505,1,16252999397505,12,1,1880,245.22,0,0,1880,6,0,NULL,03/07/2021,3,7,2021,7
273,75b42fc1-c144-43bf-80da-960839a109d6,INV-5189,7506,1,16253009427506,24,1,954.5,124.5,0,0,954.5,6,0,NULL,03/07/2021,3,7,2021,7
274,1fd98974-5c12-477c-876a-893db66fe251,INV-5190,6146,1,16253048066146,12,12,440,66.52,70,0,510,6,0,NULL,03/07/2021,3,7,2021,7
275,61aa2455-bae9-403c-a3e5-95c63e998b3d,INV-5192,7481,1,16253121587481,12,1,950,123.91,0,0,950,6,0,NULL,03/07/2021,3,7,2021,7
276,5a144e65-03ed-4e16-bade-017da20ab597,INV-5193,6496,1,16253190776496,24,1,1070,139.57,0,0,1070,6,0,NULL,03/07/2021,3,7,2021,7
278,439d0234-56d9-466f-912e-4b4fb29fda98,INV-5194,7510,1,16253194787510,16,1,1660,216.52,0,0,1660,6,0,NULL,03/07/2021,3,7,2021,7
280,fa6bee3f-ee27-46da-a799-60adb508a3cd,INV-5195,7474,1,16253242197474,12,1,835,108.91,0,0,835,6,0,NULL,03/07/2021,3,7,2021,7
283,d6cf59fa-b9f4-4746-bb27-a654c4beeba3,INV-5311,5782,1,16253284255782,12,2,1473,192.13,0,0,1473,6,0,NULL,03/07/2021,3,7,2021,7
284,6d50a9ec-92d3-43c7-9f4e-b339c7cd4501,INV-5196,6787,1,16253295026787,12,1,1850,241.3,0,0,1850,6,0,NULL,03/07/2021,3,7,2021,7
287,cb3b4b9a-c2ae-4de4-905e-be0af8051796,INV-5197,7518,1,16253309587518,12,12,835,108.91,0,83.5,751.5,6,0,NULL,03/07/2021,3,7,2021,7
288,e66132a5-63a9-406c-883b-9e7acef72a2e,INV-5198,7520,1,16253320977520,16,1,700,91.3,0,0,700,6,0,NULL,03/07/2021,3,7,2021,7
289,728c67eb-d1ac-4b8b-93bf-5e31494687dd,INV-5199,7415,1,16253370687415,12,11,396,60.78,70,0,466,6,0,NULL,03/07/2021,3,7,2021,7
290,f6a769b2-ae73-4621-88de-f3e563578f9f,INV-5206,7522,1,16253388997522,24,1,4689,611.61,0,0,4689,6,0,NULL,03/07/2021,3,7,2021,7
291,f56b6a1d-3c00-46bf-aca6-2efc2ba13a18,INV-5207,7523,1,16253393867523,12,1,1094,142.7,0,0,1094,6,0,NULL,03/07/2021,3,7,2021,7
295,e0a38477-bae9-4a8e-89d0-13a007016736,INV-5208,7531,1,16253784927531,12,1,650,84.78,0,0,650,6,0,NULL,04/07/2021,4,7,2021,1
296,3a1c8375-ed43-4c8d-9c11-cf2f5e0946ee,INV-5209,7295,1,16253808827295,12,1,980,127.83,0,0,980,6,0,NULL,04/07/2021,4,7,2021,1
297,a5b0591d-c25a-48ae-9a64-467873447447,INV-5210,3136,1,16253829213136,12,1,1420,185.22,0,0,1420,6,0,NULL,04/07/2021,4,7,2021,1
300,2798fc33-4843-41ed-aa83-f76cd809f59a,INV-5211,7535,1,16253849577535,17,11,440,57.39,70,0,510,6,0,NULL,04/07/2021,4,7,2021,1
301,9efd9b90-7a4f-4794-9fed-dc975748dcbd,INV-5245,6914,1,16253854336914,19,2,845,110.22,0,0,845,6,0,NULL,04/07/2021,4,7,2021,1
302,fa0c8974-a1f1-4b86-ba12-b084a4719626,INV-5212,7188,1,16253865957188,12,1,662,86.35,0,0,662,6,0,NULL,04/07/2021,4,7,2021,1
303,5a3abbd6-148c-4526-bb07-c48168b85f9e,INV-5213,7536,1,16253878987536,17,1,1025,133.7,0,0,1025,6,0,NULL,04/07/2021,4,7,2021,1
304,671b0663-ab82-4fc4-9927-1721653b9a45,INV-5214,7538,1,16253891287538,24,1,925,120.65,0,0,925,6,0,NULL,04/07/2021,4,7,2021,1
305,b176f29e-83b4-4075-81c6-b967eefcfbae,INV-5215,7537,1,16253891747537,19,1,435,56.74,70,0,505,6,0,NULL,04/07/2021,4,7,2021,1
307,634e5a00-16f7-4f36-982d-5f78433622fb,INV-5216,3338,1,16253913433338,12,11,435,65.87,70,0,505,6,0,NULL,04/07/2021,4,7,2021,1
308,456a7576-c7c4-44d4-9e55-12582d73828f,INV-5217,2898,1,16253917812898,17,1,1415,184.57,0,0,1415,6,0,NULL,04/07/2021,4,7,2021,1
309,61b12947-7c08-4093-9b67-7b05ea851e63,INV-5218,7542,1,16253922517542,17,12,845,110.22,0,0,845,6,0,NULL,04/07/2021,4,7,2021,1
310,5f8ceaad-c2c2-4e4c-b5a6-e59d17d1f496,INV-5219,7544,1,16253946867544,17,1,773,100.83,0,77.3,695.7,6,0,NULL,04/07/2021,4,7,2021,1
311,955a9170-2e56-4d5e-9995-ca64daead1bc,INV-5220,7545,1,16253963007545,16,1,1040,135.65,0,0,1040,6,0,NULL,04/07/2021,4,7,2021,1
312,20cdf7d3-f289-4a2e-a991-cfaaba9f6e97,INV-5313,7498,1,16253977157498,12,2,885,115.43,0,0,885,6,0,NULL,04/07/2021,4,7,2021,1
313,4734be3c-8c1b-4347-9007-a3382d5e940b,INV-5221,7543,1,16253990987543,16,1,889,115.96,0,0,889,6,0,NULL,04/07/2021,4,7,2021,1
314,b959de00-67ba-47d4-ad21-872bc616b36b,INV-5222,7549,1,16253993777549,12,1,1840,240,0,184,1656,6,0,NULL,04/07/2021,4,7,2021,1
315,599b2d6a-92bc-4ef1-9175-e301a08caa72,INV-5223,7548,1,16253995017548,12,1,835,108.91,0,0,835,6,0,NULL,04/07/2021,4,7,2021,1
317,884b9290-9657-4988-a355-407ad61b17ef,INV-5224,7550,1,16254004647550,12,1,835,108.91,0,0,835,6,0,NULL,04/07/2021,4,7,2021,1
318,cb23de88-c722-4f26-8fc2-35ac0762be87,INV-5225,7551,1,16254009247551,24,1,775,101.09,0,77.5,697.5,6,0,NULL,04/07/2021,4,7,2021,1
319,9c85f08f-d3c5-431e-9182-d75f02943d85,INV-5310,1296,1,16254024501296,19,2,1030,134.35,0,103,927,6,0,NULL,04/07/2021,4,7,2021,1
320,d6569e3a-098c-4db7-8d29-dde069bd8ebc,INV-5226,1579,1,16254034861579,12,1,1890,246.52,0,0,1890,6,0,NULL,04/07/2021,4,7,2021,1
322,30935c97-58bb-417c-9ac7-e3010456f2a3,INV-5227,523,1,1625406325523,12,1,738,96.26,0,0,738,6,0,NULL,04/07/2021,4,7,2021,1
323,33625b02-7a6c-448c-b6e5-a414f95ccf39,INV-5228,7552,1,16254098777552,19,12,675,88.04,0,0,675,6,0,NULL,04/07/2021,4,7,2021,1
324,82faf6b7-31a1-4080-88c9-367580c9b0d1,INV-5229,7192,1,16254100317192,16,1,835,108.91,0,0,835,6,0,NULL,04/07/2021,4,7,2021,1
325,5b5f0275-36c5-45bd-9875-e2e7b047680f,INV-5230,7554,1,16254133707554,17,12,850,110.87,0,0,850,6,0,NULL,04/07/2021,4,7,2021,1
327,89e436fe-be5c-4b40-af80-fe8018362a01,INV-5231,1440,1,16254152391440,16,1,830,108.26,0,0,830,6,0,NULL,04/07/2021,4,7,2021,1
328,548009d5-4a72-45ca-a371-df7576eb88d3,INV-5232,2807,1,16254164652807,16,1,835,108.91,0,83.5,751.5,6,0,NULL,04/07/2021,4,7,2021,1
329,a84a8f88-96d2-437d-8b8f-c729c789b217,INV-5233,7557,1,16254179717557,12,1,1945,253.7,0,0,1945,6,0,NULL,04/07/2021,4,7,2021,1
330,c019c933-d86d-4eb2-afe7-a1eda9b07dbe,INV-5234,7556,1,16254181597556,22,1,1449,189,0,0,1449,6,0,NULL,04/07/2021,4,7,2021,1
332,20ccd1a6-8249-4d61-a8ee-46744b14968a,INV-5235,6147,1,16254205066147,17,1,830,108.26,0,0,830,6,0,NULL,04/07/2021,4,7,2021,1
333,49d9e6c7-a75e-4e90-83c5-892380f05d6e,INV-5236,6393,1,16254232106393,12,1,1890,246.52,0,0,1890,6,0,NULL,04/07/2021,4,7,2021,1
334,94cc4e5b-318b-4287-a6fc-3a0e3664612d,INV-5237,7558,1,16254256457558,12,1,1455,189.78,0,0,1455,6,0,NULL,04/07/2021,4,7,2021,1
336,26ed25f9-73af-4b29-a535-ba816edb3424,INV-5238,7561,1,16254273297561,12,1,880,114.78,0,0,880,6,0,NULL,04/07/2021,4,7,2021,1
340,865dc8b6-c27e-4b83-bcc9-5e04044ae84a,INV-5240,7565,1,16254634407565,24,1,1595,208.04,0,0,1595,6,0,NULL,05/07/2021,5,7,2021,2
341,90a51ae7-b2de-447f-b777-daf6f9a47176,INV-5239,7567,1,16254638197567,12,1,747,97.43,0,0,747,6,0,NULL,05/07/2021,5,7,2021,2
343,143ea3e0-1150-4464-939c-a51e0ffe2918,INV-5258,7568,1,16254661017568,19,2,835,108.91,0,0,835,6,0,NULL,05/07/2021,5,7,2021,2
344,2c836a94-472f-4423-9912-bdbf1e179f06,INV-5248,7569,1,16254670547569,12,1,845,110.22,0,0,845,6,0,NULL,05/07/2021,5,7,2021,2
345,1b6c2f2e-d570-4586-ac1a-1d102022d021,INV-5249,3709,1,16254673083709,24,1,850,110.87,0,0,850,6,0,NULL,05/07/2021,5,7,2021,2
346,af615c42-c98c-4175-8828-2bca280e3a26,INV-5250,7570,1,16254673607570,24,1,435,56.74,70,43.5,461.5,6,0,NULL,05/07/2021,5,7,2021,2
347,ddec29df-e6e9-470a-aa69-f575cc720bed,INV-5255,5676,1,16254687955676,16,1,830,108.26,0,83,747,6,0,NULL,05/07/2021,5,7,2021,2
348,7bd1cbfd-f4af-489f-9ba1-af948fa3e4d4,INV-5256,3673,1,16254709523673,12,1,830,108.26,0,0,830,6,0,NULL,05/07/2021,5,7,2021,2
349,aa24d403-a639-40bf-b1bc-d909da3d9f5c,INV-5257,7079,1,16254711827079,12,1,440,66.52,70,0,510,6,0,NULL,05/07/2021,5,7,2021,2
350,0838b599-6d82-4327-8ff4-3320181034e4,INV-5259,7575,1,16254738987575,17,1,1390,181.3,0,0,1390,6,0,NULL,05/07/2021,5,7,2021,2
354,b3d1155b-adba-4aa5-b183-15dc7a9cb3a3,INV-5260,3434,1,16254755323434,12,1,590,86.09,70,0,660,6,0,NULL,05/07/2021,5,7,2021,2
357,6adb9c3b-9a23-4aae-9156-0b975df16273,INV-5263,6038,1,16254769776038,19,12,945,123.26,0,94.5,850.5,6,0,NULL,05/07/2021,5,7,2021,2
358,c7290bd1-9d14-4282-be44-45b053161bce,INV-5264,4754,1,16254773954754,12,1,1660,216.52,0,0,1660,6,0,NULL,05/07/2021,5,7,2021,2
359,2e75fdfc-61f8-4f2e-a97e-6e76f4106b2f,INV-5267,7485,1,16254791597485,12,1,995,129.78,0,0,995,6,0,NULL,05/07/2021,5,7,2021,2
360,2a8f36cd-f06f-413d-a792-fe5110a2da8c,INV-5268,7490,1,16254793097490,12,1,1040,135.65,0,0,1040,6,0,NULL,05/07/2021,5,7,2021,2
362,47699d9b-f771-4923-bfc9-f12175861645,INV-5270,4685,1,16254811044685,17,1,830,108.26,0,0,830,6,0,NULL,05/07/2021,5,7,2021,2
363,5c2f6cb8-22c1-4ca5-bd3c-af51cb45c167,INV-5271,7579,1,16254811907579,12,1,835,108.91,0,0,835,6,0,NULL,05/07/2021,5,7,2021,2
364,537421b5-72c6-43ac-b230-76bf8fedf66d,INV-5273,7580,1,16254816627580,12,1,1601,208.83,0,0,1601,6,0,NULL,05/07/2021,5,7,2021,2
365,33e9f04b-e2f2-49dc-8a91-1f29f28f9457,INV-5277,7582,1,16254823887582,16,1,960,125.22,0,0,960,6,0,NULL,05/07/2021,5,7,2021,2
366,7c26ccae-0b2a-4baa-9655-bbe8d7958773,INV-5281,2093,1,16254847152093,12,1,3074,400.96,0,307.4,2766.6,6,0,NULL,05/07/2021,5,7,2021,2
367,b8466529-5bbf-4a7e-b454-c5439e5cc106,INV-5282,7585,1,16254851007585,17,1,1040,135.65,0,0,1040,6,0,NULL,05/07/2021,5,7,2021,2
368,51f424a9-35f5-4d8c-96cd-6eafe708c43d,INV-5283,7586,1,16254856087586,16,1,830,108.26,0,0,830,6,0,NULL,05/07/2021,5,7,2021,2
369,7c2d00bd-a489-49e1-bc6d-71f1c867c613,INV-5284,7587,1,16254868197587,12,1,1449,189,0,0,1449,6,0,NULL,05/07/2021,5,7,2021,2
370,dfe12d1c-26de-4874-8ee8-a150d9889e7b,INV-5285,7588,1,16254869917588,24,12,1690,220.43,0,0,1690,6,0,NULL,05/07/2021,5,7,2021,2
371,3200f307-d2dd-4b85-893e-8e44241e4315,INV-5286,7426,1,16254879077426,17,1,3630,473.48,0,0,3630,6,0,NULL,05/07/2021,5,7,2021,2
373,84aa8dbb-6784-4168-9d9b-bd5d7567094c,INV-5287,7017,1,16254886757017,24,1,830,108.26,0,0,830,6,0,NULL,05/07/2021,5,7,2021,2
374,4232a77e-f34f-4bfe-8871-ce28296834c5,INV-5288,7589,1,16254886917589,12,1,845,110.22,0,0,845,6,0,NULL,05/07/2021,5,7,2021,2
378,5737ecbd-928d-4710-b44f-2824a6403b2c,INV-5294,7594,1,16254943307594,12,12,1050,136.96,0,0,1050,6,0,NULL,05/07/2021,5,7,2021,2
379,f98ae649-8c80-4f56-a709-01d9c985bee2,INV-5452,7595,1,16254949967595,18,2,690,90,0,0,690,6,0,NULL,05/07/2021,5,7,2021,2
380,22860604-2e04-4325-8e3f-47b5eb93ef97,INV-5295,7593,1,16254957137593,17,1,3065,399.78,0,0,3065,6,0,NULL,05/07/2021,5,7,2021,2
383,7a45498e-3035-433d-965d-9dc45a69be66,INV-5447,6833,1,16254973596833,17,2,830,108.26,0,0,830,6,0,NULL,05/07/2021,5,7,2021,2
384,e9e36b6c-94e6-49de-84a4-d362390bc5c7,INV-5296,5702,1,16254998325702,24,11,720,93.91,0,0,720,6,0,NULL,05/07/2021,5,7,2021,2
385,b11974d7-dabb-4fd0-92f0-762895b9c8c3,INV-5297,7438,1,16255002977438,12,11,435,65.87,70,0,505,6,0,NULL,05/07/2021,5,7,2021,2
389,af698ef3-47bd-41c7-a6bd-394173592564,INV-5298,7604,1,16255049887604,24,1,80,10.43,70,0,150,6,0,NULL,05/07/2021,5,7,2021,2
390,f587560d-60ef-45b4-81cd-4c1f0cd0900b,INV-5299,3140,1,16255062573140,12,12,520,76.96,70,52,538,6,0,NULL,05/07/2021,5,7,2021,2
391,84dcea2c-ba03-49f7-a9bc-8f5cb5566fae,INV-5300,6457,1,16255068296457,19,1,835,108.91,0,83.5,751.5,6,0,NULL,05/07/2021,5,7,2021,2
394,c67f1a34-4c59-4eb8-9bc7-516ef7b621a3,INV-5301,7605,1,16255085197605,12,1,399,61.17,70,0,469,6,0,NULL,05/07/2021,5,7,2021,2
396,bdf1cf76-1609-4090-bfd9-fec36b462730,INV-5451,4515,1,16255087734515,12,2,2160,281.74,0,0,2160,6,0,NULL,05/07/2021,5,7,2021,2
399,794431fb-9bc7-4532-86bc-c41121cc9ae8,INV-5302,7607,1,16255101827607,12,1,885,115.43,0,0,885,6,0,NULL,05/07/2021,5,7,2021,2
402,cd879e3e-d512-42ac-8a63-889c69130415,INV-5303,6650,1,16255136256650,19,12,1355,176.74,0,0,1355,6,0,NULL,05/07/2021,5,7,2021,2
403,05249c20-d0a0-45c8-8921-74ab9161e7de,INV-5304,2976,1,16255167542976,10,1,439,57.26,70,43.9,465.1,6,0,NULL,05/07/2021,5,7,2021,2
404,d7e6ea93-16be-4f3b-a87f-abbb1a90e007,INV-5305,7611,1,16255207957611,17,1,80,10.43,70,0,150,6,0,NULL,05/07/2021,5,7,2021,2
405,a4d32d99-9383-48ab-8b5e-b50ead9ecac8,INV-5306,3918,1,16255452783918,16,1,830,108.26,0,0,830,6,0,NULL,06/07/2021,6,7,2021,3
406,15b92ffa-ff3c-4ee2-8135-b5c0fc384276,INV-5307,7608,1,16255483297608,19,1,1040,135.65,0,0,1040,6,0,NULL,06/07/2021,6,7,2021,3
407,5c337d7e-b32e-418f-8f2c-5fdf6391d3ff,INV-5308,7612,1,16255489647612,16,1,2105,274.57,0,0,2105,6,0,NULL,06/07/2021,6,7,2021,3
408,5bddfef9-085b-45a9-880b-a080cf0b795e,INV-5312,5966,1,16255508325966,12,1,1129,147.26,0,0,1129,6,0,NULL,06/07/2021,6,7,2021,3
409,38d528db-e2f1-4765-92f6-7bc311be5c2a,INV-5449,7573,1,16255511767573,22,2,380,49.57,70,0,450,6,0,NULL,06/07/2021,6,7,2021,3
410,ee11c63c-84dd-4513-a3b9-3411ab7d171b,INV-5323,7614,1,16255518987614,17,1,1230,160.43,0,0,1230,6,0,NULL,06/07/2021,6,7,2021,3
411,ad33e272-ed46-4ab1-9f10-44a399b5dc58,INV-5322,7616,1,16255522437616,17,1,835,108.91,0,0,835,6,0,NULL,06/07/2021,6,7,2021,3
412,4bef958a-eb63-4800-bc1a-340c2f53927b,INV-5324,3769,1,16255528813769,16,1,830,108.26,0,83,747,6,0,NULL,06/07/2021,6,7,2021,3
413,3a29df4f-ed9d-4898-8b87-6b0bc6086055,INV-5325,3627,1,16255534843627,16,1,1125,146.74,0,112.5,1012.5,6,0,NULL,06/07/2021,6,7,2021,3
414,83b48d6b-9dfd-4da1-8c6e-ae5a30ae7aa6,INV-5326,2290,1,16255537672290,24,1,1544,201.39,0,154.4,1389.6,6,0,NULL,06/07/2021,6,7,2021,3
416,1175a8c1-46fc-4f50-92d9-940ccf9a048c,INV-5328,7618,1,16255545427618,12,1,515,76.3,70,0,585,6,0,NULL,06/07/2021,6,7,2021,3
417,a7543fb3-4e07-4252-9692-c6f38b36d09c,INV-5329,1798,1,16255547981798,22,1,2619,341.61,0,261.9,2357.1,6,0,NULL,06/07/2021,6,7,2021,3
418,8ebc4ad4-2db0-4e55-b165-e6d32fdf9aa1,INV-5330,7617,1,16255548957617,18,1,2522,328.96,0,0,2522,6,0,NULL,06/07/2021,6,7,2021,3
419,e03ddaba-1597-4f0c-bbf0-0a4ca2191a28,INV-5331,7619,1,16255554567619,24,1,835,108.91,0,83.5,751.5,6,0,NULL,06/07/2021,6,7,2021,3
420,517c7f99-3675-4b9b-8d65-2653341cc887,INV-5333,2131,1,16255558322131,12,11,1954,254.87,0,195.4,1758.6,6,0,NULL,06/07/2021,6,7,2021,3
421,103afabe-c31f-4dfe-9e3c-2129d481a1f6,INV-5334,2392,1,16255569032392,17,1,714,93.13,0,0,714,6,0,NULL,06/07/2021,6,7,2021,3
422,96043a9a-6597-4f89-8a88-b10f73b0b5c9,INV-5335,7621,1,16255569307621,12,1,2830,369.13,0,0,2830,6,0,NULL,06/07/2021,6,7,2021,3
426,e9f819a2-5c30-4997-bf39-06e5f689168b,INV-5350,7620,1,16255577607620,24,2,765,99.78,0,0,765,6,0,NULL,06/07/2021,6,7,2021,3
427,22407a36-113a-4009-a8ba-87d358ce6eea,INV-5336,7622,1,16255578447622,17,1,835,108.91,0,0,835,6,0,NULL,06/07/2021,6,7,2021,3
428,5c970c58-6ce0-4526-82b2-8f74f1b28950,INV-5337,7583,1,16255579857583,12,12,3459,451.17,0,0,3459,6,0,NULL,06/07/2021,6,7,2021,3
430,d9b1d9c5-7202-467c-997b-162c4a6d20d2,INV-5339,643,1,1625559141643,12,1,2490,324.78,0,0,2490,6,0,NULL,06/07/2021,6,7,2021,3
431,7ecf61b4-e392-47c7-b328-d34baab4bf0e,INV-5340,7623,1,16255592497623,12,1,700,91.3,0,0,700,6,0,NULL,06/07/2021,6,7,2021,3
432,7635498e-2c9e-4386-8576-9e280e8bf0c7,INV-5341,6789,1,16255594196789,12,1,1600,208.7,0,0,1600,6,0,NULL,06/07/2021,6,7,2021,3
434,1994fa54-f091-48d4-811b-e40af0ca99aa,INV-5343,7625,1,16255607507625,24,1,290,37.83,70,0,360,6,0,NULL,06/07/2021,6,7,2021,3
435,99aa6b23-61d2-4c0a-afcd-3fc0d5a391c0,INV-5345,922,1,1625561574922,16,1,2135,278.48,0,213.5,1921.5,6,0,NULL,06/07/2021,6,7,2021,3
436,cf175869-8683-4c92-95a1-8b7a413fecca,INV-5448,7624,1,16255616287624,24,2,751.5,98.02,0,0,751.5,6,0,NULL,06/07/2021,6,7,2021,3
438,fc855abe-8cb0-4faf-aa59-a4979fcb33e8,INV-5346,7629,1,16255618947629,12,1,80,19.57,70,0,150,6,0,NULL,06/07/2021,6,7,2021,3
439,860c4ded-cfbf-4057-9b88-76c5efa6ab6b,INV-5347,6354,1,16255627376354,17,1,790,103.04,0,0,790,6,0,NULL,06/07/2021,6,7,2021,3
440,ce1271f3-fc84-4070-a4fb-4f5a7f3843c7,INV-5348,4552,1,16255640134552,12,12,1369,178.57,0,136.9,1232.1,6,0,NULL,06/07/2021,6,7,2021,3
441,2ea3f88a-e793-4ab9-92f7-281a7978a1ea,INV-5349,7631,1,16255645367631,12,1,830,108.26,0,0,830,6,0,NULL,06/07/2021,6,7,2021,3
446,333f2936-68a0-4672-bae0-5a01a17bf566,INV-5352,3457,1,16255674613457,24,1,1166.59,152.16,0,116.66,1049.93,6,0,NULL,06/07/2021,6,7,2021,3
447,01acf8a3-9495-4a52-80bf-f2577f792b14,INV-5353,2046,1,16255675562046,16,1,699,91.17,0,104.85,594.15,6,0,NULL,06/07/2021,6,7,2021,3
448,14270c44-e13e-4c4f-8874-853c7d2d86ac,INV-5354,1259,1,16255680271259,12,1,1687,220.04,0,168.7,1518.3,6,0,NULL,06/07/2021,6,7,2021,3
449,6f5e5617-c76b-49b5-92bd-3fdd4976e60a,INV-5355,7633,1,16255686277633,24,1,1225,159.78,0,0,1225,6,0,NULL,06/07/2021,6,7,2021,3
450,9b0af45b-a521-40f2-a45c-93dc4e357970,INV-5356,2814,1,16255686752814,25,1,830,108.26,0,0,830,6,0,NULL,06/07/2021,6,7,2021,3
451,ca77c1c9-e489-4fdb-92c8-d49586c68f08,INV-5357,5859,1,16255694055859,10,1,240,31.3,70,0,310,6,0,NULL,06/07/2021,6,7,2021,3
452,6cab7f7b-996b-4abe-952b-2a6fb7782afc,INV-5359,7638,1,16255736557638,12,1,747,97.43,0,0,747,6,0,NULL,06/07/2021,6,7,2021,3
453,69dd5e89-459e-403c-baae-4081abe9a338,INV-5360,7637,1,16255739847637,12,1,435,65.87,70,0,505,6,0,NULL,06/07/2021,6,7,2021,3
455,0ea5b6fb-13a8-4b00-b7d8-1bf7ebe53215,INV-5450,4399,1,16255743934399,24,2,1160.1,151.32,0,0,1160.1,6,0,NULL,06/07/2021,6,7,2021,3
457,f950e858-f150-41dd-bc5a-a7914be39ee8,INV-5364,7641,1,16255764217641,17,1,1670,217.83,0,0,1670,6,0,NULL,06/07/2021,6,7,2021,3
458,b7b657f1-ae1f-4c5d-b85c-8a63f8e64ad4,INV-5365,4929,1,16255770164929,12,1,1229,160.3,0,0,1229,6,0,NULL,06/07/2021,6,7,2021,3
459,bb039dbf-5830-41d7-9ab1-a47dcc0254e0,INV-5367,7644,1,16255783947644,12,1,1049,136.83,0,0,1049,6,0,NULL,06/07/2021,6,7,2021,3
461,7203faf0-b70f-4556-8e83-7d1f40f2b4c9,INV-5368,7645,1,16255796077645,24,1,3999,521.61,0,399.9,3599.1,6,0,NULL,06/07/2021,6,7,2021,3
463,6340cfca-fd28-4cb3-b9b0-e4376ba76b96,INV-5370,3834,1,16255806373834,16,1,830,108.26,0,83,747,6,0,NULL,06/07/2021,6,7,2021,3
464,7bd11b18-2db0-47ab-a858-304a5384a530,INV-5369,7649,1,16255806377649,17,12,885,115.43,0,0,885,6,0,NULL,06/07/2021,6,7,2021,3
466,10666e2c-3b2d-4b08-ba6b-23236fe5311c,INV-5371,2657,1,16255823982657,24,1,1359,177.26,0,203.85,1155.15,6,0,NULL,06/07/2021,6,7,2021,3
468,d515ec00-cd0a-4e1e-b401-be2e9dc751fc,INV-5372,7651,1,16255825527651,12,1,936,122.09,0,0,936,6,0,NULL,06/07/2021,6,7,2021,3
469,e7ba8521-1b2b-4347-8f61-c96ce5b24545,INV-5373,7652,1,16255829447652,24,11,865,112.83,0,0,865,6,0,NULL,06/07/2021,6,7,2021,3
471,0ebccba4-5c73-4184-8088-ee9898b86d4c,INV-5374,2379,1,16255894902379,12,12,845,110.22,0,84.5,760.5,6,0,NULL,06/07/2021,6,7,2021,3
473,63a979c7-80c4-4a9e-81b9-38d3a6f24908,INV-5376,7657,1,16255927837657,16,1,1610,210,0,0,1610,6,0,NULL,06/07/2021,6,7,2021,3
474,69a30d7b-a9c1-4bbe-ba63-1936fba88e70,INV-5380,7660,1,16255939987660,17,1,764,99.65,0,0,764,6,0,NULL,06/07/2021,6,7,2021,3
475,5f212524-cd61-49c2-82a1-3c65c96571c2,INV-5454,3081,1,16255947403081,19,2,915,119.35,0,0,915,6,0,NULL,06/07/2021,6,7,2021,3
478,a5d0ac3b-c9df-42d5-a951-b00d27098375,INV-5508,7663,1,16255965097663,11,2,80,10.43,0,0,80,6,0,NULL,06/07/2021,6,7,2021,3
479,175672e3-3d76-4f82-939a-c03193c1f926,INV-5392,7664,1,16255981277664,24,1,440,57.39,70,0,510,6,0,NULL,06/07/2021,6,7,2021,3
482,aba97a68-4461-4479-998b-fd02061668b5,INV-5394,7665,1,16255985317665,24,1,835,108.91,0,0,835,6,0,NULL,06/07/2021,6,7,2021,3
485,ee59fed6-dc5b-413c-8ff1-b0cee9271dbe,INV-5397,6818,1,16255990916818,16,1,850.5,110.93,0,0,850.5,6,0,NULL,06/07/2021,6,7,2021,3
487,b551c078-a536-4358-87f0-20703b46918e,INV-5399,3677,1,16256007293677,24,1,1700,221.74,0,170,1530,6,0,NULL,06/07/2021,6,7,2021,3
488,05b11232-27d9-447f-ad12-ee99997e8ac2,INV-5398,1422,1,16256020781422,16,1,1390,181.3,0,139,1251,6,0,NULL,06/07/2021,6,7,2021,3
489,4f5776ea-65fa-4ea0-b4a9-5e77b10bca7b,INV-5400,4289,1,16256028554289,12,1,400,61.3,70,0,470,6,0,NULL,06/07/2021,6,7,2021,3
490,d599ca3e-4273-4ac9-bd99-fcee2f982898,INV-5401,4976,1,16256072574976,16,1,715,93.26,0,71.5,643.5,6,0,NULL,06/07/2021,6,7,2021,3
491,0b0daa41-3c79-48b0-99f7-7c47b17f10a3,INV-5402,7205,1,16256086167205,16,1,1169,152.48,0,0,1169,6,0,NULL,06/07/2021,6,7,2021,3
493,220c1859-6862-4596-ae52-b76cdd7761c7,INV-5403,7051,1,16256344547051,19,1,675,88.04,0,0,675,6,0,NULL,07/07/2021,7,7,2021,4
494,3d6f471a-9a68-4cda-b5f1-ebfa997b0e88,INV-5507,6513,1,16256362886513,17,2,1055,137.61,0,0,1055,6,0,NULL,07/07/2021,7,7,2021,4
496,ad705495-1bb7-46c0-aa05-4931fde22e5f,INV-5413,7671,1,16256377927671,17,1,885,115.43,0,0,885,6,0,NULL,07/07/2021,7,7,2021,4
497,7dda6e50-df4b-4e8f-843b-7bd103f95119,INV-5415,7670,1,16256379617670,24,1,160,20.87,70,0,230,6,0,NULL,07/07/2021,7,7,2021,4
498,ef579560-2fda-4b38-9893-d76aca66ec27,INV-5418,3903,1,16256384673903,19,1,830,108.26,0,0,830,6,0,NULL,07/07/2021,7,7,2021,4
